date,campaign_id,campaign_name,target,match_type,targeting_type,impressions,clicks,cost,orders,sales
2025-11-09,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B0BZK4TJV7""",-,unknown,29,1,1.05,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 5,safron,broad,unknown,2,1,1.37,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 1,+happy +saffron,broad,unknown,1,1,1.5,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 3,+saffron +for +weight +loss,broad,unknown,1,1,1.5,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,+saffron +supplements,broad,unknown,46,1,1.5,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,saffron 15mg,exact,unknown,15,1,2.21,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 4,saffron supplements for weight loss,exact,unknown,1,1,1.98,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0085MDZDE""",-,unknown,511,3,4.29,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0F3W8JQCF""",-,unknown,33,3,3.3000000000000003,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,happy saffron plus,phrase,unknown,5,1,1.7,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,saffron,phrase,unknown,3,2,2.6,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,saffron extract,phrase,unknown,2,1,1.51,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron gummies,phrase,unknown,28,1,1.7,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron supplements,phrase,unknown,13,1,1.71,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron supplements for women,phrase,unknown,53,1,1.92,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,+appetite +suppressants,broad,unknown,39,3,9.71,0,0.0
2025-11-09,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,+saffron +appetite +suppressant,broad,unknown,2,1,1.81,1,20.99
2025-11-09,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz,phrase,unknown,3,1,1.02,0,0.0
2025-11-09,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz 10 mushroom complex,broad,unknown,5,1,3.47,0,0.0
2025-11-09,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,cognitive supplement,broad,unknown,2,1,2.08,0,0.0
2025-11-09,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,mushroom supplement,broad,unknown,1,1,1.6,0,0.0
2025-11-09,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B07NY3WR4L""",-,unknown,7,1,1.3,0,0.0
2025-11-09,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,exact,unknown,28,5,17.77,1,24.99
2025-11-09,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,exact,unknown,90,5,19.0,1,24.99
2025-11-09,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,"asin=""B08HCY5T43""",-,unknown,23,1,2.97,0,0.0
2025-11-09,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,"asin=""B0CD8PV49D""",-,unknown,340,3,6.47,1,24.99
2025-11-09,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine,phrase,unknown,8,3,7.869999999999999,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,500mg berberine,broad,unknown,164,2,3.3,2,45.98
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine,broad,unknown,437,1,1.4,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine health,broad,unknown,15,1,2.2,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,berberine high absorption,broad,unknown,320,2,4.32,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,organic berberine supplement,broad,unknown,23,1,2.2,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 7,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 7,weightloss,broad,unknown,2,1,1.3,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad Modifier - 6,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad Modifier - 6,+weight +management,broad,unknown,8,1,1.5,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 3,berberine weight loss supplements,exact,unknown,1,1,2.23,0,0.0
2025-11-09,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement,phrase,unknown,212,5,10.0,2,49.98
2025-11-09,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,"asin-expanded=""B0CT7J7X98""",-,unknown,20,1,1.18,0,0.0
2025-11-09,B091MGWKT8 (RESTORE) - SP - BRAND,B091MGWKT8 (RESTORE) - SP - BRAND,restore,phrase,unknown,1,1,0.45,0,0.0
2025-11-09,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Phrase - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Phrase - 1,bioperine,phrase,unknown,9,1,2.05,0,0.0
2025-11-09,B0C6L9RBKZ (ELITE BRAIN) - SP - LOW BID AUTO SUBSTITUTES,B0C6L9RBKZ (ELITE BRAIN) - SP - LOW BID AUTO SUBSTITUTES,substitutes,-,unknown,2,1,0.43,0,0.0
2025-11-09,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,lions mane combined,broad,unknown,11,1,1.8,0,0.0
2025-11-09,B0C6L9RBKZ - Elite Brain Supplement - Non Branded - Ranking - Cambria  - Exact - 1,B0C6L9RBKZ - Elite Brain Supplement - Non Branded - Ranking - Cambria  - Exact - 1,brain supplements for memory and focus,exact,unknown,31,1,1.76,0,0.0
2025-11-09,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,fat burner appetite suppressant,exact,unknown,24,1,4.53,1,32.99
2025-11-09,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,exact,unknown,364,3,9.0,1,32.99
2025-11-09,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,exact,unknown,236,1,2.6,0,0.0
2025-11-09,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,weight loss for women,exact,unknown,79,1,1.29,0,0.0
2025-11-09,B0CT7J7X98 (IGNITE) - SP - LOW BID BROAD+,B0CT7J7X98 (IGNITE) - SP - LOW BID BROAD+,+lose +weight,broad,unknown,1,1,0.3,0,0.0
2025-11-09,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B01BXLYEQ0""",-,unknown,2699,10,19.31,0,0.0
2025-11-09,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B0CG3SL43Q""",-,unknown,245,1,1.26,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,weight loss pills,broad,unknown,35,1,1.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,fat burners for men,broad,unknown,106,1,0.92,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,fat burners for women,broad,unknown,2,1,1.3,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,+weight +loss +thermogenic,broad,unknown,148,1,1.5,1,32.99
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 5,+green +tea +weight +loss +supplements,broad,unknown,8,1,1.5,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,+ignite +metabolism,broad,unknown,108,2,2.84,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 1,abdominal fat burner for women,exact,unknown,93,1,2.46,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 2,carb burner weight loss,exact,unknown,3,1,2.46,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,fat burners for men,exact,unknown,2673,10,17.4,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B07XN7NVQ9""",-,unknown,20,1,1.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0DRRGWXYN""",-,unknown,24,3,3.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,metabolism,phrase,unknown,8,3,3.0900000000000003,1,32.99
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,organic fat burner,phrase,unknown,4,1,1.84,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 13,rapid weight loss for women,phrase,unknown,37,1,1.95,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,thermogenic fat burner,phrase,unknown,7,2,3.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 16,vegan thermogenic fat burner,phrase,unknown,42,1,1.95,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 17,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 17,weight loss thermogenic,phrase,unknown,9,1,1.95,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 2,craving suppressant,phrase,unknown,1,1,1.5,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,fat burner for men,phrase,unknown,4,2,3.0,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners,phrase,unknown,43,7,10.5,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women,phrase,unknown,19,2,1.56,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,green tea weight loss supplements,phrase,unknown,12,1,1.95,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,ignite metabolism,phrase,unknown,2,1,1.95,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 9,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 9,ignite supplement for women,phrase,unknown,2,1,1.5,0,0.0
2025-11-09,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,the fat burner,exact,unknown,12,1,1.25,0,0.0
2025-11-09,B0DM43FG22 (Timeless)  - SP - PRODUCT 2,B0DM43FG22 (Timeless)  - SP - PRODUCT 2,"asin=""B0CJG45WHW""",-,unknown,44,1,0.83,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,loose-match,-,unknown,3,2,1.17,0,0.0
2025-11-09,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,substitutes,-,unknown,1,1,0.36,0,0.0
2025-11-09,MUSHROOM - SP - SKC ' MUSHROOM 10X COMPLEX ',MUSHROOM - SP - SKC ' MUSHROOM 10X COMPLEX ',mushroom 10x complex,exact,unknown,10,1,5.09,0,0.0
2025-11-10,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,loose-match,-,unknown,1,1,0.33,1,20.99
2025-11-10,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,organic saffron supplements,exact,unknown,160,3,7.92,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,organic saffron,exact,unknown,58,3,6.95,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,saffron organic,exact,unknown,119,1,2.0,0,0.0
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplement,exact,unknown,1494,38,100.48,7,167.92
2025-11-10,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,saffron,exact,unknown,439,10,28.48,2,41.98
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,loose-match,-,unknown,3,2,1.06,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,"asin=""B09DTN7P4W""",-,unknown,579,4,7.029999999999999,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B072K71972""",-,unknown,604,6,9.0,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B089ZL8VY6""",-,unknown,190,1,3.24,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B097TKQSQD""",-,unknown,58,1,1.11,0,0.0
2025-11-10,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B09DTN7P4W""",-,unknown,1365,15,25.97,1,20.99
2025-11-10,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,"asin=""B07W8S6TC3""",-,unknown,128,1,0.87,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,happy saffron plus,broad,unknown,2,1,1.5,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,saffron pills,broad,unknown,8,1,1.5,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,saffron supplements,broad,unknown,2,2,3.0,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,saffron gummies,exact,unknown,22,1,1.7,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,"asin=""B0DV5NBYN2""",-,unknown,55,1,1.43,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0085MDZDE""",-,unknown,280,4,5.47,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0DV5NBYN2""",-,unknown,1,1,1.1,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0F3W8JQCF""",-,unknown,67,2,2.2,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,happy saffron plus,phrase,unknown,12,2,3.24,1,20.99
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,saffron,phrase,unknown,205,3,3.7800000000000002,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,saffron extract,phrase,unknown,4,2,3.02,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,saffron for weight loss,phrase,unknown,17,1,2.32,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron pills,phrase,unknown,203,2,3.74,2,41.98
2025-11-10,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron supplements,phrase,unknown,1,1,1.71,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - Offensive - CT - Scaling - Cambria,B07W8S6TC3 - Saffron Supplement - Offensive - CT - Scaling - Cambria,"category=""Saffron""",-,unknown,3,1,1.1,0,0.0
2025-11-10,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,+appetite +suppressants,broad,unknown,16,1,2.84,0,0.0
2025-11-10,B087QTGP1D (MUSHROOM) - SP - AUTO LOOSE,B087QTGP1D (MUSHROOM) - SP - AUTO LOOSE,loose-match,-,unknown,1,1,0.87,0,0.0
