date,campaign_id,campaign_name,search_term,impressions,clicks,cost,orders,sales
2025-11-14,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,b08hcy5t43,42,1,3.53,0,0.0
2025-11-14,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,b0cbb1h324,252,3,5.3,0,0.0
2025-11-14,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,b0cd8pv49d,162,2,4.58,1,24.99
2025-11-14,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine weight loss tablets,4,1,2.37,0,0.0
2025-11-14,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine with ceylon cinnamon,15,1,0.87,1,24.99
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine,17,1,1.4,0,0.0
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine 1500mg,96,1,1.23,0,0.0
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine 500 mg,3,1,2.2,0,0.0
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine weight loss,166,3,4.2,1,24.99
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl with milk thistle,3,1,2.2,0,0.0
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,berberine phytosome,53,1,2.2,0,0.0
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,berberine supplement weight loss,137,1,2.2,0,0.0
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 5,pure berberine weight loss,3,1,1.58,0,0.0
2025-11-14,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement,394,7,14.0,3,74.97
2025-11-14,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,restore sascha fitness,19,1,1.82,0,0.0
2025-11-14,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad Modifier - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad Modifier - 1,bioperine capsules,2,1,2.0,0,0.0
2025-11-14,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 1,organic sea moss capsules,9,1,2.73,0,0.0
2025-11-14,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,brain support,2,1,3.47,0,0.0
2025-11-14,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,b087qtgp1d,33,1,1.83,0,0.0
2025-11-14,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,95,1,2.0,0,0.0
2025-11-14,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,903,7,18.82,0,0.0
2025-11-14,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,324,2,3.57,0,0.0
2025-11-14,B0CT7J7X98 (IGNITE) - SP - KWG: METABOLISM / BOOSTER SKC 'METABOLISM BOOSTER FOR WEIGHT LOSS',B0CT7J7X98 (IGNITE) - SP - KWG: METABOLISM / BOOSTER SKC 'METABOLISM BOOSTER FOR WEIGHT LOSS',metabolism booster for weight loss,2,1,2.08,0,0.0
2025-11-14,B0CT7J7X98 (IGNITE) - SP - LOW BID BROAD+,B0CT7J7X98 (IGNITE) - SP - LOW BID BROAD+,"focus, stress, weight loss",3,1,0.36,0,0.0
2025-11-14,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,appetite suppressant and fat burner,4,1,1.82,0,0.0
2025-11-14,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b01bxlyeq0,645,8,14.56,1,32.99
2025-11-14,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,strong diet pills,3,1,1.82,0,0.0
2025-11-14,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,triple burn,2,1,1.61,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,68,2,3.26,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 10,mens fat burner,2,1,1.3,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,pills for fast weight loss,211,1,1.3,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,seroburn weight loss,1,1,1.3,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,weight loss pills for women,14,1,1.0,1,32.99
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,fat burners for women,95,1,1.3,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 9,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 9,fat burner for men,124,1,1.3,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,thermogenic for weight loss,28,1,1.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,fat burners for women weight loss,218,2,3.0,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite,53,1,1.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 3,fat burner energy booster,15,1,2.46,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,fat burner for men,2444,6,9.29,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,mens fat burner,129,1,1.45,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b07xn7nvq9,1,1,0.78,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0c158ycvk,24,1,1.0,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0d549176l,5,2,1.28,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0d9nlgv6w,3,1,1.0,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0fc4t2wmr,17,1,1.0,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,"boost metabolism, burn calories",3,1,1.38,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,intense metabolism booster vitamins,1,1,1.38,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,mens weight loss pills,1,1,1.95,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,pills for fast weight loss women,12,1,1.95,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,cellucor thermogenic fat burner,19,1,1.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,thermogenic fat burner,213,3,4.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner,247,1,1.27,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner reset,1,1,1.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for legs,1,1,1.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women,731,3,4.41,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,glp-1 night time fat burner,2,1,1.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,night time fat burner for women thermogenic,1,1,1.5,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,yohimbine fat burner,1,1,1.23,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,happy mammoth ultimate weight control,93,2,3.63,0,0.0
2025-11-14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,ignite pill,1,1,1.02,0,0.0
2025-11-14,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 1,B0DM43FG22  - Timeless - NAD+ - Non Branded - Ranking - Cambria  - Exact - 1,nad+ supplements for women,28,1,1.9,0,0.0
2025-11-14,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / ORGANIC BROAD+,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / ORGANIC BROAD+,nad organic supplement,3,1,6.62,0,0.0
2025-11-14,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / ORGANIC BROAD+,B0DM43FG22 (TIMELESS) - SP - KWG: NAD / ORGANIC BROAD+,nad resveratrol supplement original organic,1,1,6.37,1,24.99
2025-11-14,BERBERINE - SP - SKC ' PURE BERBERINE ',BERBERINE - SP - SKC ' PURE BERBERINE ',pure berberine,6,1,4.0,0,0.0
2025-11-14,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,ignite,58,1,0.72,0,0.0
2025-11-14,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,thermal burn 16 metabolism,2,1,0.88,0,0.0
2025-11-14,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,weight loss pills for women,18,1,0.72,0,0.0
2025-11-15,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,organic saffron,77,1,1.29,0,0.0
2025-11-15,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplement,15,1,3.06,0,0.0
2025-11-15,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplements,285,4,10.71,0,0.0
2025-11-15,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,b0005ywxqu,2,1,0.68,0,0.0
2025-11-15,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',saffron for weight loss,3,1,1.88,0,0.0
2025-11-15,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b072k71972,917,5,7.5,1,20.99
2025-11-15,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b09dtn7p4w,1771,23,40.64,1,20.99
2025-11-15,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b0b95pk66q,8,1,1.74,0,0.0
2025-11-15,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b0f3w8jqcf,34,1,1.49,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,b07w8s6tc3,65,1,2.0,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,saffron supplements,24,1,1.5,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,saffron,241,2,2.79,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 4,saffron supplements for women,219,2,3.4,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,b0dv5nbyn2,40,1,1.43,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,dr amen saffron supplements,1,1,1.54,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron pills organic,4,1,1.87,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,appetite suppressant,20,1,2.02,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,appetite suppressant for weight loss,358,1,2.56,0,0.0
2025-11-15,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,natural appetite suppressant,13,1,3.41,0,0.0
2025-11-15,B087QTGP1D (MUSHROOM) - SP - LOW BID PRODUCT,B087QTGP1D (MUSHROOM) - SP - LOW BID PRODUCT,b0157ejzgi,38,1,3.59,0,0.0
2025-11-15,B087QTGP1D - M. Complex Supplement - Defensive - Cambria  - Exact ASIN - 1,B087QTGP1D - M. Complex Supplement - Defensive - Cambria  - Exact ASIN - 1,b087qtgp1d,10,2,4.0,1,18.39
2025-11-15,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,lions mane supplement capsules,7,1,2.08,0,0.0
2025-11-15,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,amanita mushroom,2,1,1.26,0,0.0
2025-11-15,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,mushroom complex,1,1,2.08,0,0.0
2025-11-15,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,"mushroom for elder, dementia",1,1,0.76,0,0.0
2025-11-15,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,copper supplements for men,2,1,1.6,0,0.0
2025-11-15,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,b0d9flkb8m,1,1,1.3,0,0.0
2025-11-15,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,b0fc8vpbtw,13,1,1.3,0,0.0
2025-11-15,B087QTGP1D - Mushroom Complex - *mushroom complex* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom complex* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom complex,16,1,2.0,0,0.0
2025-11-15,B087QTGP1D - Mushroom Complex - *mushroom supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplement* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplement,17,1,3.57,0,0.0
2025-11-15,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplement,12,1,2.0,0,0.0
2025-11-15,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,b087qtgp1d,30,1,2.0,0,0.0
2025-11-15,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,143,2,4.0,0,0.0
2025-11-15,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,284,14,61.65,2,49.98
2025-11-15,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,61,7,36.73,0,0.0
2025-11-15,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine',2,1,5.27,0,0.0
2025-11-15,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,b0cd8pv49d,337,5,11.45,1,24.99
2025-11-15,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,glp berberine,1,1,1.48,0,0.0
2025-11-15,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,naima berberine 97%,3,1,2.58,0,0.0
2025-11-15,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,pure berberine weight loss,2,1,2.58,1,24.99
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine,12,3,4.2,2,49.98
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl,29,1,1.37,1,24.99
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl 500 mg liposomal,2,1,2.2,0,0.0
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl 97% beyond vitamins santos remedies,3,1,2.09,0,0.0
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl 97% capsules,3,1,1.43,0,0.0
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,berberine phytosome high absorption pure,1,1,2.2,0,0.0
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 4,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 4,berberine supplement,15,1,2.2,0,0.0
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,berberine supplement weight loss,105,2,4.32,0,0.0
2025-11-15,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement,174,4,8.0,0,0.0
2025-11-15,B091MGWKT8 (Restore) - SP - AUTO CLOSE,B091MGWKT8 (Restore) - SP - AUTO CLOSE,sea moss,13,1,1.84,0,0.0
